"DEP","Score_LePen","Prop.Pharmacies.et.parfumerie","Dynamique.Entrepreneuriale","Dynamique.Entrepreneuriale.Service.et.Commerce","Synergie.Médicale.COMMUNE","Indice.Fiscal.Partiel","Score.Fiscal","Indice.Evasion.Client","Score.Evasion.Client","Indice.Synergie.Médicale","Score.Synergie.Médicale","Prop.Omnipraticiens.BV","Prop.Infirmiers.Libéraux.BV","Prop.dentistes.Libéraux.BV","Prop.pharmaciens.Libéraux.BV","Densité.Médicale.BV","Score.équipement.de.santé.BV","Indice.Démographique","Score.Démographique","Indice.Ménages","Score.Ménages","Population","Evolution.Population","Evolution.Pop..","Prop.Ménages","Prop.Résidences.Principales","Prop.propriétaire","Prop.Logement","Prop.Résidences.Secondaires","Prop.Log.Vacants","Prop.Occupants.Résidence.Principale","Prop.Femme","Prop.Homme","Prop.Mineurs","Prop.Majeurs","Prop.Etudiants","Prop.Entreprises.Secteur.Services","Prop.Entreprises.Secteur.Commerce","Prop.Entreprises.Secteur.Construction","Prop.Entreprises.Secteur.Industrie","Prop.Création.Enteprises","Prop.Création.Industrielles","Prop.Création.Construction","Prop.Création.Commerces","Prop.Création.Services","Moyenne.Revenus.Fiscaux.Départementaux","Moyenne.Revenus.Fiscaux.Régionaux","Dep.Moyenne.Salaires.Horaires","Dep.Moyenne.Salaires.Cadre.Horaires","Dep.Moyenne.Salaires.Prof.Intermédiaire.Horaires","Dep.Moyenne.Salaires.Employé.Horaires","Dep.Moyenne.Salaires.Ouvrié.Horaires","Reg.Moyenne.Salaires.Horaires","Reg.Moyenne.Salaires.Cadre.Horaires","Reg.Moyenne.Salaires.Prof.Intermédiaire.Horaires","Reg.Moyenne.Salaires.Employé.Horaires","Reg.Moyenne.Salaires.Ouvrié.Horaires","Valeur.ajoutée.régionale","Score.Urbanité","Prop.Atifs","Prop.Actifs.Salariés","Prop.Actifs.Non.Salariés","Prop.Logement.Secondaire.et.Occasionnel","Prop.Hotel","Capacité.Hotel","Prop.Camping","Capacité.Camping","Taux.étudiants","Taux.Propriété","Dynamique.Démographique.INSEE","Capacité.Fisc","Moyenne.Revnus.fiscaux","Taux.Evasion.Client","Prop.Education..santé..action.sociale","Prop.Services.personnels.et.domestiques","Prop.Sante.action.sociale","Prop.Industries.des.biens.intermédiaires","Prop.de.Commerce","Prop.de.Services.aux.particuliers","Prop.institution.de.Education..santé..action.sociale..administration","PIB.Régionnal","Score.Croissance.Population","Score.Croissance.Entrepreneuriale","Score.VA.Région","Score.PIB"
"2B",40.4343220338983,5.72764034044969e-05,46.6186440677966,53.3050847457627,52.75,106.66629,69.60784,121.59580309322,0.0519815677966102,53.0124237288136,0.0530547033898305,0.182628553453799,0.359524908769207,0.0958856349680075,0.0958856349680075,0.313627505050847,3.38135593220339,36.5750724576271,0.0282221610169492,36.6386027118644,0.0218856355932203,599.96186440678,2.03813559322034,-7.96610169491525,0.46028660817602,0.46017529677061,0.32320768461854,1.13197673440325,0.594806276692511,0.0769951609401274,0.993111511180573,0.967809568734455,1.00030535535822,1.10592070694137,0.862194217151304,0.040981039711673,0.031975934397968,0.0242494292277781,0.015328531217378,0.0103591234789671,0.00901317694940885,0.00087431211759322,0.00267154217029382,0.00127482388874991,0.00419249877277191,10807,10943,10.61333333,20.18,12.78666667,8.453333333,8.713333333,10.67916667,20.99166667,12.775,8.458333333,8.725,3021.411002,2.54237288135593,0.268718568132269,0.187302221215935,0.081416346916334,0.594806276692511,0.00122495357781377,19.8135593220339,0.000418027148035523,37.4703389830508,0.00423728813559322,31.2415254237288,-0.415254237288136,66.7754237288136,10875,0.978813559322034,0.00311168869823661,0.000848539615998197,0.00314059877170821,0.419030094404199,4.77694307620787,2.61195425511951,11.5652306055559,6358,68.04668,0.0205205508474576,0,0
"30",44.7377620396601,5.58807379352721e-05,111.073654390935,112.175637393768,101.929178470255,101.07126,57.1024,144.639104759207,0.0618325212464589,102.436262776204,0.118694249291785,0.0620695938395854,0.0971039557499902,0.0339661235199964,0.0339661235199964,0.431339440954674,2.80169971671388,107.600755524079,0.0830273087818697,108.928822577904,0.0650689801699717,1765.03682719547,24.3682719546742,-0.41643059490085,0.403445800889356,0.403520558054558,0.280607912179314,0.618886993642835,0.177580450507441,0.0377859850808362,0.986671540082433,0.976584484913199,0.97495023373181,1.16995639106816,0.781578327576853,0.0600304876937121,0.02230200115138,0.0184096952863746,0.0130115171158924,0.00944401049101065,0.00703523592305681,0.000668065273539624,0.0017200006518913,0.00145933144021229,0.0031878385574136,11659,10369,10.98225806,20.75806452,12.4516129,8.485483871,9.138709677,10.90995475,21.09547511,12.339819,8.453393665,8.801357466,26439.68453,8.28611898016997,0.354997862045444,0.272841960982898,0.0821559010625461,0.177580450507441,0.000404971343780458,13.2917847025496,0.000769911294569202,53.8470254957507,0.0198300283286119,50.4079320113314,-2.60623229461756,69.728045325779,11014,1.1643059490085,0.00483175306475356,0.00119967138088008,0.00451892327619326,3.02448997202744,10.2511183975984,3.29019896089319,19.6362223129677,57350,71.1408077053824,0.0511415014164306,9.04684,10.31223
"31",34.8187052810903,2.47645857543176e-05,113.58262350937,119.50936967632,110.524701873935,109.67825,76.33987,60.9498997274276,0.0260558603066439,111.074547529813,0.130167052810903,0.175452932583165,0.232071308215619,0.080136391400589,0.080136391400589,0.337805771494037,3.12265758091993,108.680773424191,0.08386066439523,114.712137189097,0.0685238160136286,1782.75298126065,53.7904599659284,-2.08517887563884,0.388473801731837,0.388779039268548,0.298509347331885,0.575199344132703,0.147927179379745,0.0384931254844098,0.988055387845612,0.962036642043363,0.990043332474631,1.16079043192271,0.79128954259528,0.0578327720116454,0.0243225910616402,0.0150688573100896,0.0118684723270702,0.00867814611064133,0.00588661449479511,0.000291664517096607,0.00154416445601463,0.00107611223073577,0.0029746732909481,13363,11252,12.77692308,21.70128205,12.79358974,8.882051282,9.379487179,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,11.9037478705281,0.399701204767805,0.310861903665219,0.0888393011025852,0.147927179379745,0.000366164357185086,15.2470187393526,0.000164929977174033,5.14650766609881,0.0562180579216354,59.9097103918228,-5.60647359454855,-138.413969335605,12307.5,0.490630323679727,0.00368144337551076,0.0012342410688249,0.00368110571827108,14.1576922696387,27.1520392830125,8.94093020852635,55.8844721217056,71295,70.4568945144804,0.0431664395229983,11.82517,13.13235
"32",34.3866233766234,2.90087589922731e-05,38.0497835497835,24.2251082251082,76.1904761904762,109.67825,76.33987,22.3179718181818,0.00954082251082251,76.5695135714286,0.0843410606060606,0.116071977465992,0.13845857617458,0.0655491847460446,0.0655491847460446,0.148561182971861,3.47402597402597,22.7303715367965,0.0175391558441558,23.2655349134199,0.013897012987013,372.859307359307,-10.0281385281385,-3.37012987012987,0.390155043079068,0.389695912712533,0.299985647917076,0.488801178073864,0.0598024689976644,0.0393027963636671,0.991160098109853,0.963007868599404,0.995120527947258,1.14674565456346,0.811382741983199,0.0500742551987742,0.0207734471416854,0.0129897773607182,0.0109163978665071,0.010020439166401,0.0043950444356257,0.000305579462073305,0.00133709880785442,0.000986926072276501,0.00176544009342147,11408,11252,10.2,19.81,11.74,8.47,8.34,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,0.676406926406926,0.393079866682222,0.251240096361532,0.14183977032069,0.0598024689976644,0.000168812371212673,2.71212121212121,0.000173780609554155,7.75974025974026,0,61.9393939393939,0.848484848484849,84.1839826839827,11330,0.17965367965368,0.00179194848573392,0.000972298176980812,0.00196463820501079,14.3295296495831,27.4815940721462,9.04944973219149,56.5627635470365,71295,69.9302755844156,0.00710731601731602,11.82517,13.13235
"33",40.9228810408922,1.30766867117242e-05,141.663568773234,152.583643122677,125.046468401487,102.99151,61.39434,149.858378847584,0.0640638289962825,125.668557973978,0.14954875464684,0.0556970991217502,0.0742028403289051,0.0308773505418166,0.0308773505418166,0.283440113626394,3.13382899628253,145.57543527881,0.112329423791822,151.026382546468,0.0902167286245353,2387.95724907063,44.8550185873606,0.0929368029739777,0.38496668470887,0.384640113517146,0.266862981526164,0.470271845748032,0.0532090046624916,0.032422727568394,0.986520573721883,0.984132337212577,0.967771920573937,1.1752488847478,0.776655373038715,0.0633616744939674,0.0180744937326536,0.015633036390041,0.00924283370889479,0.00745676854589216,0.00532875330989711,0.000351386235032516,0.00115459254876935,0.00160400165399765,0.0022187728720976,9837,10566,11.54747475,21.28080808,12.64040404,8.745454545,9.178787879,10.9926087,21.24869565,12.43521739,8.60173913,8.915652174,38930.86531,12.6626394052045,0.398603372637479,0.317375012021488,0.0812283606159914,0.0532090046624916,9.96514819266217e-05,19.1338289962825,0.000124260922203821,56.9795539033457,0.0539033457249071,59.3252788104089,-4.35873605947955,19.7230483271375,10201.5,1.20631970260223,0.00355368450891804,0.00151837800834963,0.00377408781161097,5.37446698453689,12.7771336014636,4.06688091662665,22.7530457468229,79920,71.3495649814126,0.0659395167286245,13.87237,14.87661
"34",42.2560641399417,3.2327222606314e-05,172.049562682216,201.679300291545,126.673469387755,101.07126,57.1024,331.756898600583,0.141824548104956,127.303652886297,0.151720699708455,0.0787999333277762,0.122438506640371,0.0376332327174017,0.0376332327174017,0.348490816279883,2.91545189504373,159.410091720117,0.123004635568513,168.440470845481,0.100619271137026,2614.89504373178,44.4256559766764,-1.3002915451895,0.410222896981485,0.409967292204658,0.293109328007316,0.645831075042741,0.188759073725886,0.0471047091121969,0.986493109538016,0.982529776027756,0.971288790156251,1.16682574372314,0.786992822460864,0.0606007206268872,0.0245768837880129,0.0204846159802451,0.0112928298910894,0.00880106540755866,0.00755507275736477,0.00049967121745809,0.00149692179872644,0.00218153379128792,0.00337694594989232,9359,10369,11.4255814,21.33953488,12.44302326,8.529069767,8.790697674,10.90995475,21.09547511,12.339819,8.453393665,8.801357466,26439.68453,8.70991253644315,0.352139949890882,0.262946132426499,0.0891938174643827,0.188759073725886,0.000245206115545634,25.4518950437318,0.000631549319458762,134.930029154519,0.0670553935860058,51.0699708454811,-5.10204081632653,-41.6151603498542,9864,2.67055393586006,0.00531585279442578,0.00128335025128017,0.00501050072013004,3.69127179189123,12.5110893163342,4.01555922697061,23.9652418072244,57350,70.7785697959184,0.0914344897959184,9.04684,10.31223
"35",29.9434011627907,2.66450477924725e-05,125.729651162791,136.546511627907,102.575581395349,120.26398,100,123.505492848837,0.0527983139534884,103.085881395349,0.119556976744186,0.0217536199227387,0.0198869965415025,0.0124112327716446,0.0124112327716446,0.185968550331395,2.81686046511628,152.497442616279,0.117670697674419,154.030006133721,0.0920112790697674,2501.50290697674,95.1860465116279,2.03488372093023,0.377902057511527,0.377929209270738,0.268077536426347,0.457187172924981,0.0490164670545955,0.0302414965996479,0.986143277323838,0.967117601065977,0.973330956953659,1.19342905886056,0.747019499159071,0.074036600431497,0.0147848643895864,0.0122685652940568,0.00742045151590137,0.00773726590332945,0.00363339562389044,0.000293919675944602,0.000833435632164174,0.000766151936160085,0.00173988837962158,9401,12338,11.43409091,20.47840909,12.55340909,8.819318182,9.078409091,10.87302053,20.63372434,12.39120235,8.648387097,8.81026393,35552.0137,6.32267441860465,0.416346414367007,0.334068395470318,0.0822780188966885,0.0490164670545955,0.00014133803923115,23.7005813953488,0.000149121869240612,25.2005813953488,0.061046511627907,59.5552325581395,-10.0755813953488,-29.3604651162791,10869.5,0.994186046511628,0.00290739603272784,0.00119021112630826,0.00349643116546201,2.01752242151823,6.03953230275018,2.37381137750781,12.9393720845972,78034,72.1454451162791,0.0420606104651163,12.56707,14.4952
"36",43.6169958847737,9.79222016451223e-06,55.8312757201646,45.3292181069959,70.5555555555556,109.47356,75.88235,50.1000792592593,0.0214178600823045,70.9065596707819,0.0768194650205761,0.049026070962933,0.047743073386796,0.0217229115053828,0.0217229115053828,0.166638385753086,3.19753086419753,57.7596740329218,0.0445687242798354,61.4868690534979,0.036728683127572,947.465020576132,-23.9053497942387,-5.65432098765432,0.424682809425159,0.42484926410011,0.320521085421145,0.622401457915525,0.122935837063851,0.0746163567515639,0.986590595761568,0.970898426289044,0.987007779864658,1.14223664432142,0.815669561832285,0.0497688357008672,0.0153970347678509,0.0129524575952389,0.00691262578312559,0.00733596872770376,0.00317023407546654,0.000311609577538546,0.000733263258289328,0.000555426862317956,0.00156993437732071,10346,11231,10.14,20.36666667,12.24,8.58,8.573333333,11.21435644,21.27227723,12.59950495,8.796534653,9.172772277,34878.30512,2.41769547325103,0.37411340697948,0.277709284277886,0.0964041227015943,0.122935837063851,0.000286244660641401,6.88888888888889,0.000301812663306594,10.2921810699588,0.00411522633744856,52.4197530864198,2.44444444444444,84.0082304526749,10788.5,0.403292181069959,0.00157603491593363,0.00101889158800743,0.0017470518295352,10.5747899460866,13.2438727308327,4.44605366046027,25.0335305205198,63457,68.9941311934156,0.0122272016460905,12.30681,11.54726
"37",39.2657509157509,1.05771341920479e-05,100.89010989011,102.263736263736,85.3772893772894,109.47356,75.88235,98.7451323809524,0.04221336996337,85.8020297435897,0.0966023443223443,0.0252655114447091,0.0193627376043448,0.0109587731773727,0.0109587731773727,0.250236075285714,2.4029304029304,123.337063186813,0.0951699267399267,127.428061684982,0.0761198534798535,2023.1684981685,51.3186813186813,0.0732600732600733,0.394247126369041,0.394238509785824,0.2912670142158,0.494730208769923,0.0656707203026246,0.0348209786814745,0.983543053597879,0.970787170428177,0.977899940628354,1.17819451184859,0.770492599207936,0.0624869158356668,0.0162105042055969,0.0139393492471377,0.00791200746885067,0.00727040137229971,0.00380364009426167,0.000340254155953401,0.000949945180051652,0.000804959951560842,0.00170848080669577,11872,11231,11.67959184,22.02040816,12.6877551,8.773469388,9.383673469,11.21435644,21.27227723,12.59950495,8.796534653,9.172772277,34878.30512,10.485347985348,0.391414865841376,0.316448288122498,0.0749665777188785,0.0656707203026246,0.000314372080260503,20.8608058608059,0.000218436929315017,21.1721611721612,0.0402930402930403,59.5641025641026,-5.65201465201465,45.0659340659341,11551.5,0.794871794871795,0.00283746878441743,0.00137151607403159,0.0032015088577195,5.74186056843886,7.1911093264536,2.41410187136695,13.5926143703475,63457,71.3415008058608,0.0343156776556777,12.30681,11.54726
"38",39.1209021113244,2.64499963008137e-05,144.264875239923,119.31669865643,142.276391554702,101.93878,59.04139,84.6465456238004,0.0361862380038388,142.984198023033,0.172545719769674,0.0420849367849418,0.0428333058046817,0.0197094499075224,0.0197094499075224,0.365329959973129,2.53934740882917,126.926845047985,0.0979397120921305,123.07421940499,0.0735190786948177,2082.0537428023,97.7485604606526,1.68905950095969,0.377876590168176,0.378046992689,0.279199905945216,0.591864581998075,0.185639585165836,0.0281780041432396,0.988677569259951,0.96143083747942,0.984694001317558,1.19449002281854,0.751634815978436,0.0688400422735012,0.0221883106201356,0.0188205360933153,0.00939453155985529,0.0101680762659503,0.00531399928593926,0.000411465796121198,0.00100957754098513,0.00100163632766136,0.00289131962117157,12372,10458,12.3990566,21.45,12.91886792,8.848113208,9.379245283,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,13.0758157389635,0.421501249659935,0.350925513696253,0.0705757359636821,0.185639585165836,0.000488781677488269,14.5201535508637,0.000516176053878346,16.6199616122841,0.036468330134357,58.147792706334,-10.721689059501,83.0499040307102,11415,0.681381957773513,0.00285881397760414,0.00114945502805561,0.0033621529806757,29.1137589725274,29.0702313533886,10.4839379811365,46.9631919350732,173681,72.0037136852207,0.0407715930902111,32.42578,33.83811
"39",40.7133202357564,8.66469860491588e-06,31.0943025540275,26.573673870334,60.8565815324165,105.39912,66.7756,36.3652933398821,0.0155460510805501,61.1593355206287,0.063874184675835,0.165422479643022,0.121904570031079,0.071126540438287,0.071126540438287,0.30314611880943,2.48133595284872,29.5018149705305,0.0227641650294695,30.2056818860511,0.0180425147347741,483.935166994106,8.67779960707269,-0.355599214145383,0.399150477880656,0.399846367453633,0.299442358245576,0.546610687776877,0.112679572353289,0.034084747969955,0.991595608513947,0.964051832668999,0.984490287360662,1.18569275070411,0.762849369325551,0.0633083498909578,0.0208713079451531,0.0139246353542451,0.00769023501221074,0.010551306056348,0.00427208846596162,0.000456293481853707,0.00111664835819761,0.00094994036610603,0.00174920625980427,11452,10813,10.39375,20.925,12.3625,8.5625,8.83125,10.83333333,21.10128205,12.28076923,8.565384615,9.13974359,15211.41284,2.30844793713163,0.405444359634863,0.320235503259646,0.0852088563752176,0.11269483907727,0.000372676683380413,4.09626719056974,0.000440067675384988,16.426326129666,0.00196463654223969,57.0333988212181,-0.864440078585462,73.9882121807466,11132.5,0.292730844793713,0.00180999013135148,0.000992814456371959,0.00197433065724799,11.9139021450004,10.7411516731001,3.39398646503595,23.206479536676,28090,71.1657390766208,0.00870383104125737,4.70918,4.39491
"40",32.8383939393939,1.4350337727986e-05,71.7939393939394,61.4030303030303,85.0030303030303,102.99151,61.39434,201.775976939394,0.0862583333333333,85.4259086969697,0.0961031515151515,0.0486499421993628,0.0470066904183382,0.0228744927669337,0.0228744927669337,0.353506232345455,2.59090909090909,60.4624378787879,0.0466542121212121,60.7027260909091,0.0362603939393939,991.8,-10.3242424242424,-2.05454545454545,0.381940737886351,0.381919003173356,0.268546839851475,0.501748558828122,0.0884063472064912,0.0314232084482745,0.99004123894008,0.972846670546005,0.984187968433546,1.16136361703539,0.795671021944157,0.0552414236302511,0.0182068669982215,0.0141976098054002,0.00873413310350631,0.00855954478194064,0.00491413501662821,0.000381609914644309,0.00090794322093552,0.00130018128738194,0.00232440059366644,9485,10566,10.43666667,20.93333333,12.2,8.346666667,8.71,10.9926087,21.24869565,12.43521739,8.60173913,8.915652174,38930.86531,3.78787878787879,0.396778747501142,0.305025823534965,0.0917529239661774,0.0884063472064912,0.000364640345398123,13.3606060606061,0.000406820921366281,119.918181818182,0.00303030303030303,58.1181818181818,0.796969696969697,87.769696969697,10025.5,1.62424242424242,0.00248884844518427,0.00136257320731613,0.00303063350314353,6.8780089092124,16.3516194253143,5.20461717557174,29.1183575615267,79920,70.4694498181818,0.0289155454545455,13.87237,14.87661
"41",43.8746376811594,1.43433310398386e-05,65,54.536231884058,84.3115942028985,109.47356,75.88235,63.9142758695652,0.0273233695652174,84.731033115942,0.0951797101449275,0.061747298723915,0.0472481936649475,0.0264340387418007,0.0264340387418007,0.259507984847826,2.67391304347826,68.6312130434783,0.0529574637681159,70.3681426449275,0.0420344565217391,1125.79710144928,6.24275362318841,-1.35869565217391,0.407551993109888,0.40757267091502,0.312099006113992,0.540274271728763,0.0950525288687772,0.0376490719449659,0.986130266334701,0.976680111560649,0.975508262310169,1.16763825733599,0.78455011653483,0.0558864643691658,0.0161022559712153,0.0141064654848875,0.00753728432682575,0.00727557713127576,0.00349396657537336,0.0002561075163613,0.000727669742513521,0.000932296375596976,0.00157789294090156,11139,11231,10.80740741,21.08148148,12.5037037,8.707407407,8.97037037,11.21435644,21.27227723,12.59950495,8.796534653,9.172772277,34878.30512,4.07608695652174,0.397095611318482,0.319875236518785,0.0772203747996971,0.0950525288687772,0.000279357410770907,10.8768115942029,0.000181735378892524,19.4275362318841,0.0072463768115942,59.0108695652174,-0.666666666666667,87.2572463768116,11185,0.514492753623188,0.00198589567603235,0.00112282763425127,0.00211535109187104,9.20720897689223,11.5311135746264,3.87106934350819,21.7960780409764,63457,70.7546336594203,0.0195355434782609,12.30681,11.54726
"42",40.8566564417178,2.10416939326798e-05,145.052147239264,120.306748466258,140.322085889571,101.93878,59.04139,62.4949402147239,0.0267163803680982,141.020169846626,0.169937116564417,0.02855963353946,0.0324345219148714,0.0149309621672083,0.0149309621672083,0.412131937849693,2.08895705521472,136.280164263804,0.105156932515337,137.578988834356,0.0821836196319018,2235.48159509202,47.5705521472393,0.208588957055215,0.381958080148745,0.38195223945513,0.274470712168483,0.523320369164205,0.102682906273401,0.0386852234356738,0.985472457393444,0.966106224158415,0.984343120304767,1.18678251809654,0.763666826366642,0.0677897470654773,0.0154304753952907,0.0145934515736579,0.00867191401620744,0.009523256205573,0.00381397218342263,0.000338429078658539,0.000830153413840927,0.000902183197949853,0.00174320649297331,11014,10458,10.93636364,21.18181818,12.49272727,8.647272727,8.96,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,12.308282208589,0.408553213339924,0.323834494965935,0.0847187183739889,0.102682906273401,0.000165563436573323,9.45398773006135,0.000151005170001828,7.82515337423313,0.0337423312883436,54.9294478527607,-4.73312883435583,70.1441717791411,10736,0.503067484662577,0.00230421831461984,0.00128434039311371,0.00279383790661389,23.0272148737308,22.9927871710148,8.29215811130074,37.1450321088961,173681,71.3969632822086,0.044359018404908,32.42578,33.83811
"43",38.2365369649805,1.03425926822701e-05,52.3501945525292,45.5992217898833,60.8988326848249,97.04556,48.10458,65.7391970428016,0.0281034241245136,61.2017964202335,0.0639312062256809,0.0671682879681215,0.0716376636333268,0.0314806056935454,0.0314806056935454,0.390772092291829,2.29571984435798,49.5573917509728,0.038239766536965,49.6518746692607,0.0296592217898833,812.918287937743,-9.28793774319066,-5.36575875486381,0.414111058590708,0.41397239053223,0.312569175244711,0.769420821279701,0.27686212327154,0.0785863074759312,0.988118286217608,0.960082489297011,0.998528186639285,1.15261611205598,0.805994563880315,0.0551258947843508,0.0192286962604154,0.0158458054244535,0.00955706193231069,0.00975789956549851,0.00368554732945427,0.00044115399950103,0.000659804533802438,0.000764181020812206,0.0018204077753386,10099,9956,10.08461538,20.35769231,11.94230769,8.457692308,8.569230769,10.80754717,21.07169811,12.25377358,8.63490566,8.98490566,17637.22798,4.18287937743191,0.374652856276895,0.251166097398247,0.123486758878648,0.27686212327154,0.00067902735563024,6.75486381322957,0.000456609999921522,16.2023346303502,0,43.7665369649805,0.809338521400778,74.5175097276265,10027.5,0.529182879377432,0.00200452491682411,0.00093057788953931,0.00267384005067681,11.1819662444584,8.85603493175929,3.42200071447991,20.1048974307865,31630,69.1123942023346,0.0149539688715953,5.64631,5.11081
"44",29.9329245283019,7.16076723389912e-06,257.150943396226,296.547169811321,142.570754716981,109.85371,76.73203,324.632885754717,0.13877891509434,143.280025471698,0.172938773584906,0.0111426649608087,0.00759009361150437,0.00660597526112401,0.00660597526112401,0.293411090584906,2.89150943396226,323.513276650943,0.249630424528302,325.07122259434,0.194185047169811,5306.77358490566,202.089622641509,2.14622641509434,0.373404537346997,0.373231954245944,0.283296837616679,0.482100879383173,0.0853263136226813,0.0235426115145472,0.981999671160426,0.97702854114459,0.96656184349419,1.19991775154096,0.743672633097825,0.075393163154785,0.0169664456728304,0.0144478676768592,0.00808856637695007,0.00796960878146878,0.00457877196562442,0.00038056560254843,0.000881811396221835,0.00111440174108215,0.002201993225772,11552,11270,11.06885246,20.14590164,12.34672131,8.654098361,9.204098361,10.65136778,20.5224924,12.17537994,8.601215805,8.917629179,41358.92331,16.7452830188679,0.404162421561135,0.340837138097903,0.0633252834632326,0.0853263136226813,0.000123899990956271,41.7216981132075,0.000244971480137443,91.2075471698113,0.127358490566038,64.4764150943396,-21.372641509434,-159.86320754717,11411,2.61320754716981,0.00373663684838019,0.00161609609031815,0.00451680513082102,1.69958978888154,3.01556142965175,1.0341550724166,5.04228190470588,89529,72.1910771698113,0.109474481132075,14.81037,16.81986
"45",46.8975766871166,3.37676380137446e-05,91.3558282208589,87.9877300613497,88.5460122699387,109.47356,75.88235,67.8298742638037,0.0289970552147239,88.9865174539877,0.100831472392638,0.0330753731179238,0.0322307764280587,0.0159444189312537,0.0159444189312537,0.308004047423313,2.25153374233129,115.13296791411,0.0888390490797546,114.536448588957,0.0684189570552147,1888.59202453988,67.8957055214724,0.447852760736196,0.391878156749471,0.391984347592051,0.298526144243751,0.520796817750192,0.0961167450263775,0.0326957251317634,0.990653690562964,0.964557695248928,0.981997189500203,1.18419221933122,0.762362665417914,0.0616810279409877,0.0144886607522786,0.0129120371791078,0.00736737686987886,0.00739413757441162,0.00331523532112467,0.000229285069586386,0.000731113445173179,0.000924503674566983,0.00143033313179812,11565,11231,11.52068966,21.27931034,12.72931034,8.894827586,9.334482759,11.21435644,21.27227723,12.59950495,8.796534653,9.172772277,34878.30512,9.66257668711656,0.417244541550849,0.34909594366887,0.068148597881979,0.0961167450263775,0.000194967086086075,14.2361963190184,0.000105980949700173,11.3680981595092,0.0245398773006135,58.9662576687117,-7.52453987730061,70.5950920245399,11398,0.54601226993865,0.00185867604276343,0.00102290378451433,0.0019125414678613,7.94674596135735,9.95250900235839,3.34112158731966,18.812204173954,63457,71.4950225460123,0.0318630981595092,12.30681,11.54726
"46",28.3353105590062,2.80880436224819e-05,47.695652173913,32.9596273291925,112.708074534161,109.67825,76.33987,69.444082484472,0.0296874223602484,113.268782391304,0.133080434782609,0.16785822353189,0.270714224201861,0.101826639879366,0.101826639879366,0.164101752524845,3.64285714285714,29.7174314285714,0.0229307763975155,31.4416774534162,0.018780652173913,487.472049689441,-12.4378881987578,-3.73291925465838,0.418719300802387,0.419462753294889,0.317874011451858,0.666428696263693,0.197396549272657,0.0495693936961477,0.98838996933333,0.979125086194956,0.982180481593975,1.14640089276117,0.814904675027757,0.0504423712359148,0.0199031386521947,0.0168926071359881,0.0138773148377989,0.0105638599884545,0.00501963658338218,0.000305579954747104,0.00113437190756091,0.00118962733010313,0.00239005739097104,10561,11252,10.08888889,20.46666667,11.83333333,8.322222222,8.3,11.29585492,21.01709845,12.35181347,8.61865285,8.921243523,33631.55025,1.04813664596273,0.373275511037824,0.255767377681601,0.117508133356223,0.197392358192951,0.000901177354098553,8.57763975155279,0.000822250942830868,20.9689440993789,0,48.8354037267081,0.993788819875776,83.527950310559,10906.5,0.559006211180124,0.00233916745901021,0.0009779401164404,0.00261954697758447,9.55480110991995,18.324479027862,6.0340914502957,37.7155405052034,71295,69.7815907453416,0.0112740062111801,11.82517,13.13235
"47",43.8847634069401,1.7592353503049e-05,68.9526813880126,56.5615141955836,94.5110410094637,102.99151,61.39434,34.4859362460568,0.0147427444794953,94.9812211356467,0.108793501577287,0.0607027451560773,0.0767927521197228,0.0320918192572333,0.0320918192572333,0.405288221025237,2.84542586750789,58.7307614511041,0.0453181072555205,60.5819049842271,0.0361882018927445,963.394321766561,-5.0820189274448,-1.08517350157729,0.394149404937728,0.39396958978365,0.287470062679793,0.491761926690096,0.0604297635383663,0.0373625733680795,0.987467940684696,0.974243858581574,0.983268935319545,1.16458772231617,0.792925071584946,0.0591212428566051,0.0165408850335513,0.0142220409227134,0.0103564346481047,0.00827522251468401,0.00447272339062748,0.000386885293897694,0.00134861302145182,0.00112702397269582,0.00161020110258214,9860,10566,10.11428571,20.46785714,12.05,8.342857143,8.557142857,10.9926087,21.24869565,12.43521739,8.60173913,8.915652174,38930.86531,6.74290220820189,0.376662546520841,0.259734472948887,0.116928073571953,0.060333747296119,0.000103217766452149,4.61829652996845,0.000280967283456564,7.88958990536278,0.00315457413249211,59.1735015772871,0.444794952681388,86.9968454258675,10213,0.277602523659306,0.00259545912450864,0.00126314304670556,0.00289068243913082,7.09978005743057,16.8788530278067,5.37243230089335,30.057235611248,79920,70.8667330283912,0.0193190220820189,13.87237,14.87661
